Course Code,Course Name,2021 Round 1,2021 Round 2,2020 Round 1,2020 Round 2,2019 Round 1,2021 assessment,2020 assessment,2019 assessment
CK201,False,0,0,0,1,0,False,False,False
CK202,False,0,0,0,1,0,False,False,False
CK203,False,0,0,0,1,0,False,False,False
CK204,False,0,0,0,1,0,False,False,False
CK205,False,0,1,0,1,0,False,False,False
CK206,False,0,0,0,0,0,False,False,False
CK207,False,0,0,0,1,0,False,False,False
CK208,False,0,0,0,1,0,False,False,False
CK209,False,0,1,0,1,0,False,False,False
CK211,False,0,1,0,1,0,False,False,False
CK212,False,0,0,0,1,0,False,False,False
CK213,False,0,1,0,1,1,False,False,False
CK214,False,0,1,0,1,1,False,False,False
CK301,False,0,0,0,0,0,False,False,False
CK302,False,0,1,0,1,0,False,False,False
CK304,False,0,1,0,1,0,False,False,False
CK307,False,0,0,0,1,0,False,False,False
CK401,False,0,0,0,1,0,False,False,False
CK402,False,0,0,0,0,0,False,False,False
CK404,False,0,0,0,1,0,False,False,False
CK405,False,0,1,0,1,0,False,False,False
CK406,False,0,1,0,0,0,False,False,False
CK407,False,0,1,0,0,0,False,False,False
CK408,False,0,1,0,0,0,False,False,False
CK409,False,0,1,0,1,0,False,False,False
CK411,False,0,1,0,1,0,False,False,False
CK412,False,0,1,0,0,0,False,False,False
CK504,False,0,0,0,1,0,False,False,False
CK505,False,0,1,0,0,0,False,False,False
CK600,False,0,0,0,1,0,False,False,False
CK606,False,0,1,0,0,0,False,False,False
CK701,False,0,0,0,1,0,False,False,False
CK702,False,0,0,0,0,0,False,False,False
CK703,False,0,0,0,0,0,False,False,False
CK704,False,0,1,0,0,0,False,False,False
CK705,False,0,0,0,1,0,False,False,False
CK706,False,0,1,0,1,0,False,False,False
CK707,False,0,1,0,0,0,False,False,False
CK710,False,0,0,0,1,0,False,False,False
CK712,False,0,1,0,1,0,False,False,False
CK720,False,0,0,0,1,0,False,False,False
CK730,False,0,1,0,0,0,False,False,False
CK740,False,0,1,0,1,0,False,False,False
CK791,False,0,0,0,1,0,False,False,False
AC120,False,0,0,0,1,0,False,False,False
AC137,False,0,0,0,1,0,False,False,False
CT125,False,0,0,0,1,0,False,False,False
CT325,False,0,0,0,1,1,False,False,False
CM001,False,0,1,0,1,0,False,False,False
CM002,False,0,1,1,1,0,False,False,False
CM003,False,0,1,0,1,0,False,False,False
CM004,False,0,1,0,1,0,False,False,False
CM010,False,0,0,0,1,0,False,False,False
CM020,False,0,1,0,1,0,False,False,False
DB500,False,0,0,0,0,0,False,False,False
DB501,False,1,0,0,0,0,False,False,False
DB502,False,0,0,0,0,0,False,False,False
DB503,False,1,1,0,0,0,False,False,False
DB504,False,1,1,1,0,0,False,False,False
DB510,False,0,0,0,0,0,False,False,False
DB512,False,0,0,0,0,0,False,False,False
DB514,False,0,0,0,1,0,False,False,False
DB515,False,0,0,0,0,0,False,False,False
DB517,False,0,0,0,1,0,False,False,False
DB518,False,0,0,1,1,0,False,True,False
DB521,False,0,0,0,0,0,False,False,False
DB524,False,0,0,0,0,0,False,False,False
DB525,False,0,0,1,1,0,False,True,False
DB526,False,0,0,0,1,0,False,False,False
DB527,False,0,0,0,0,0,False,False,False
DB531,False,0,0,0,1,0,False,False,False
DB562,False,0,0,0,0,0,False,False,False
DB566,False,0,0,0,0,0,False,False,False
DB567,False,0,0,0,0,0,False,False,False
DB568,False,0,0,0,0,0,False,False,False
DB569,False,0,0,0,1,0,False,False,False
DC001,False,0,1,0,1,0,False,False,False
DC002,False,0,1,0,1,0,False,False,False
DC003,False,0,1,0,1,0,False,False,False
DC004,False,0,1,0,0,0,False,False,False
DC009,False,0,1,0,1,0,False,False,False
DC010,False,0,1,0,0,0,False,False,False
DC011,False,0,1,0,0,0,False,False,False
DC012,False,0,1,0,1,0,False,False,False
DC013,False,0,1,0,1,0,False,False,False
DC014,False,0,1,0,1,0,False,False,False
DC110,False,0,1,0,1,0,False,False,False
DC111,False,0,1,0,1,0,False,False,False
DC112,False,0,1,0,0,0,False,False,False
DC113,False,0,1,0,1,0,False,False,False
DC114,False,0,1,0,1,0,False,False,False
DC115,False,0,1,0,1,0,False,False,False
DC116,False,0,1,0,1,0,False,False,False
DC117,False,0,1,0,0,0,False,False,False
DC118,False,0,1,0,1,0,False,False,False
DC119,False,0,1,0,1,0,False,False,False
DC120,False,0,0,0,1,0,False,False,False
DC121,False,0,1,0,1,0,False,False,False
DC123,False,0,1,0,1,0,False,False,False
DC126,False,0,1,0,1,0,False,False,False
DC127,False,0,1,0,0,0,False,False,False
DC131,False,0,1,0,0,0,False,False,False
DC132,False,0,1,0,0,0,False,False,False
DC133,False,0,1,0,0,0,False,False,False
DC155,False,0,1,0,1,0,False,False,False
DC161,False,0,1,0,0,0,False,False,False
DC162,False,0,1,0,1,0,False,False,False
DC163,False,0,1,1,1,1,False,True,False
DC166,False,0,1,0,0,0,False,False,False
DC168,False,0,1,0,0,0,False,False,False
DC175,False,0,1,0,0,1,False,False,False
DC180,False,0,1,1,1,1,False,True,False
DC181,False,0,1,0,0,0,False,False,False
DC190,False,0,1,0,1,0,False,False,False
DC193,False,0,1,0,1,0,False,False,False
DC194,False,0,1,1,1,1,False,True,False
DC195,False,0,1,0,1,0,False,False,False
DC197,False,0,1,0,1,0,False,False,False
DC200,False,0,0,0,1,0,False,False,False
DC202,False,0,1,0,0,0,False,False,False
DC203,False,0,1,0,1,0,False,False,False
DC204,False,0,1,0,0,0,False,False,False
DC205,False,0,1,0,1,0,False,False,False
DC206,False,0,1,0,1,0,False,False,False
DC207,False,0,1,1,1,1,False,True,False
DC208,False,0,1,0,0,0,False,False,False
DC209,False,0,1,0,0,0,False,False,False
DC210,False,0,1,1,1,1,False,True,False
DC215,False,0,1,0,0,0,False,False,False
DC216,False,0,1,0,0,0,False,False,False
DC217,False,0,1,0,1,0,False,False,False
DC218,False,0,1,0,0,0,False,False,False
DC230,False,0,1,0,1,0,False,False,False
DC231,False,0,1,0,1,0,False,False,False
DC232,False,0,1,0,1,0,False,False,False
DC235,False,0,1,0,1,0,False,False,False
DC238,False,0,1,0,1,0,False,False,False
DC240,False,0,1,0,0,0,False,False,False
DC241,False,0,1,1,1,1,False,True,False
DC291,False,0,1,0,1,0,False,False,False
DC292,False,0,1,0,1,0,False,False,False
DC293,False,0,1,0,1,0,False,False,False
DC294,False,0,1,1,1,1,False,True,False
DC295,False,0,1,0,1,0,False,False,False
DL822,False,0,1,0,0,0,False,False,False
DL823,False,0,1,0,1,0,False,False,False
DL825,False,0,0,0,1,0,False,False,False
DL826,False,0,1,0,1,0,False,False,False
DL827,False,0,1,0,1,0,False,False,False
DL832,False,0,1,0,1,0,False,False,False
DL833,False,0,0,0,1,0,False,False,False
DL836,False,0,1,0,1,0,False,False,False
DL837,False,0,0,0,1,0,False,False,False
DL838,False,0,1,0,1,0,False,False,False
DL839,False,0,1,0,0,1,False,False,False
DL840,False,0,1,0,0,1,False,False,False
DL841,False,0,0,0,1,1,False,False,False
DL843,False,0,0,1,1,1,False,True,False
DL844,False,0,1,1,1,1,False,True,False
DL845,False,0,1,1,1,1,False,True,False
GC200,False,0,0,0,0,0,False,False,False
GC201,False,0,0,0,0,0,False,False,False
GC230,False,0,0,0,0,0,False,False,False
GC300,False,0,0,0,1,0,False,False,False
GC301,False,1,0,0,0,0,False,False,False
GC302,False,0,0,1,1,0,False,False,False
GC307,False,0,0,1,1,1,False,True,False
GC400,False,0,0,0,0,0,False,False,False
GC401,False,0,0,0,0,0,False,False,False
GC402,False,1,1,0,0,0,False,False,False
GC403,False,0,0,0,0,0,False,False,False
GC407,False,0,0,0,0,0,False,False,False
GC430,False,0,0,0,0,0,False,False,False
GC450,False,0,0,0,0,0,False,False,False
GC462,False,0,1,1,1,1,False,False,False
GC489,False,0,0,0,1,0,False,False,False
GC494,False,0,1,0,0,1,False,False,False
BY001,False,0,0,1,1,1,False,True,False
ID001,False,1,1,0,1,0,False,False,False
ID002,False,1,1,0,1,0,False,False,False
AD101,False,0,1,1,1,1,False,False,False
AD102,False,0,1,1,1,1,False,False,False
AD103,False,0,1,1,1,1,False,False,False
AD202,False,0,1,1,1,1,False,False,False
AD204,False,0,1,1,1,1,False,False,False
AD211,False,0,0,1,1,1,False,False,False
AD212,False,0,1,1,1,1,False,False,False
AD215,False,0,0,0,0,0,False,False,False
AD217,False,0,1,1,1,1,False,False,False
AD222,False,0,1,1,1,1,False,False,False
NC003,False,0,1,0,1,0,False,False,False
NC005,False,0,1,0,1,0,False,False,False
NC009,False,0,1,0,1,0,False,False,False
NC010,False,0,1,0,1,0,False,False,False
NC020,False,0,1,0,1,0,False,False,False
NC022,False,0,1,0,1,0,False,False,False
NC023,False,0,1,0,1,0,False,False,False
NC030,False,0,0,1,1,1,False,True,False
RC001,False,0,0,0,1,0,False,False,False
RC004,False,0,0,0,1,0,False,False,False
RC005,False,0,0,0,1,0,False,False,False
RC101,False,1,1,1,1,0,False,False,False
NM801,False,0,1,0,1,1,False,False,False
NM802,False,0,1,1,1,1,False,True,False
TU801,False,0,1,0,1,1,False,False,False
TU802,False,0,1,0,0,1,False,False,False
TU804,False,0,1,0,1,1,False,False,False
TU805,False,0,0,0,1,1,False,False,False
TU807,False,0,1,0,1,1,False,False,False
TU810,False,0,1,0,1,1,False,False,False
TU811,False,0,0,0,1,1,False,False,False
TU812,False,0,1,0,1,1,False,False,False
TU814,False,0,0,0,0,1,False,False,False
TU828,False,0,1,1,1,1,False,True,False
TU829,False,0,0,1,1,1,False,True,False
TU831,False,0,1,0,1,1,False,False,False
TU832,False,0,0,0,1,1,False,False,False
TU833,False,0,1,0,1,1,False,False,False
TU834,False,0,1,0,1,1,False,False,False
TU835,False,0,1,0,1,1,False,False,False
TU836,False,0,1,0,1,1,False,False,False
TU837,False,0,1,0,1,1,False,False,False
TU838,False,0,0,1,1,1,False,True,False
TU851,False,0,1,0,1,1,False,False,False
TU852,False,0,1,0,1,1,False,False,False
TU854,False,0,1,0,1,1,False,False,False
TU855,False,0,1,0,0,1,False,False,False
TU856,False,0,1,0,1,1,False,False,False
TU857,False,0,1,0,1,1,False,False,False
TU858,False,0,1,0,1,1,False,False,False
TU859,False,0,1,0,0,1,False,False,False
TU860,False,0,1,0,1,1,False,False,False
TU861,False,0,0,0,0,1,False,False,False
TU862,False,0,1,0,0,1,False,False,False
TU863,False,0,1,0,1,1,False,False,False
TU864,False,0,0,0,0,1,False,False,False
TU865,False,0,1,0,1,1,False,False,False
TU866,False,0,1,0,1,1,False,False,False
TU867,False,0,0,0,1,1,False,False,False
TU868,False,0,1,0,1,1,False,False,False
TU869,False,0,1,0,1,1,False,False,False
TU870,False,0,1,0,1,1,False,False,False
TU871,False,0,1,0,1,1,False,False,False
TU872,False,0,1,0,1,1,False,False,False
TU874,False,0,0,0,1,1,False,False,False
TU875,False,0,1,0,1,1,False,False,False
TU876,False,0,1,0,0,1,False,False,False
TU877,False,0,0,0,1,1,False,False,False
TU878,False,0,1,0,0,1,False,False,False
TU879,False,0,1,0,1,1,False,False,False
TU880,False,0,1,0,1,1,False,False,False
TU881,False,0,1,0,1,1,False,False,False
TU882,False,0,1,0,1,1,False,False,False
TU902,False,0,1,0,1,1,False,False,False
TU903,False,0,1,0,1,1,False,False,False
TU904,False,0,1,0,1,1,False,False,False
TU905,False,0,1,0,1,1,False,False,False
TU906,False,0,0,0,1,1,False,False,False
TU907,False,0,1,0,1,1,False,False,False
TU910,False,0,1,0,1,1,False,False,False
TU912,False,0,0,0,1,1,False,False,False
TU914,False,0,1,0,1,1,False,False,False
TU917,False,0,1,0,1,1,False,False,False
TU918,False,0,1,0,1,1,False,False,False
TU919,False,0,1,0,0,1,False,False,False
TU920,False,0,1,0,1,1,False,False,False
TU921,False,0,1,0,0,1,False,False,False
TU922,False,0,1,0,1,1,False,False,False
TU924,False,0,1,0,1,1,False,False,False
TU925,False,0,1,0,1,1,False,False,False
TU932,False,0,1,1,1,1,False,True,False
TU933,False,0,1,1,1,1,False,True,False
TU935,False,0,1,0,1,1,False,False,False
TU936,False,0,1,0,0,1,False,False,False
TU941,False,0,1,0,1,1,False,False,False
TU942,False,0,1,0,0,1,False,False,False
TU943,False,0,1,0,1,1,False,False,False
TU944,False,0,1,0,1,1,False,False,False
TU951,False,0,1,0,0,1,False,False,False
TU952,False,0,1,0,1,1,False,False,False
TU953,False,0,1,0,1,1,False,False,False
TU954,False,0,1,0,1,1,False,False,False
TU955,False,0,1,0,0,1,False,False,False
TU961,False,0,0,0,0,1,False,False,False
TU962,False,0,1,0,1,1,False,False,False
TU963,False,0,1,0,1,1,False,False,False
TU965,False,0,1,0,0,1,False,False,False
TU967,False,0,1,0,1,1,False,False,False
TU973,False,0,1,0,1,1,False,False,False
TU974,False,0,1,0,0,1,False,False,False
TU975,False,0,1,0,1,1,False,False,False
TU976,False,0,1,0,1,1,False,False,False
TU978,False,0,1,1,1,1,False,True,False
TU981,False,0,1,0,1,1,False,False,False
TU982,False,0,1,0,0,1,False,False,False
TU983,False,0,0,0,0,1,False,False,False
TU984,False,0,1,0,1,1,False,False,False
TU985,False,0,1,0,1,1,False,False,False
TU989,False,0,1,1,1,1,False,True,False
TU991,False,0,1,0,1,1,False,False,False
TU992,False,0,1,0,1,1,False,False,False
TU995,False,0,1,0,1,1,False,False,False
TU996,False,0,1,0,1,1,False,False,False
TU997,False,0,1,0,0,1,False,False,False
TR002,False,0,0,0,0,0,False,False,False
TR003,False,0,0,0,0,0,False,False,False
TR004,False,0,0,0,0,0,False,False,False
TR005,False,0,0,0,1,0,False,False,False
TR006,False,0,0,0,0,0,False,False,False
TR007,False,0,1,0,1,0,False,False,False
TR009,False,0,0,0,1,0,False,False,False
TR015,False,0,0,0,1,0,False,False,False
TR016,False,0,1,0,1,0,False,False,False
TR018,False,0,0,0,1,0,False,False,False
TR019,False,0,0,0,0,0,False,False,False
TR021,False,0,0,0,1,0,False,False,False
TR022,False,0,1,0,1,0,False,False,False
TR023,False,0,0,0,0,0,False,False,False
TR024,False,0,1,0,0,0,False,False,False
TR025,False,0,0,0,0,0,False,False,False
TR028,False,0,0,0,1,0,False,False,False
TR031,False,0,0,0,1,0,False,False,False
TR032,False,0,0,0,0,0,False,False,False
TR033,False,0,0,0,1,0,False,False,False
TR034,False,0,0,0,1,0,False,False,False
TR035,False,0,0,0,1,0,False,False,False
TR038,False,0,0,0,1,0,False,False,False
TR039,False,0,1,0,0,0,False,False,False
TR040,False,0,0,0,1,0,False,False,False
TR041,False,0,1,0,1,0,False,False,False
TR042,False,0,0,0,0,1,False,False,False
TR043,False,0,0,0,0,1,False,False,False
TR051,False,0,0,0,0,0,False,False,False
TR052,False,0,0,0,0,0,False,False,False
TR053,False,0,1,0,0,0,False,False,False
TR054,False,0,0,0,1,0,False,False,False
TR055,False,0,0,0,1,0,False,False,False
TR056,False,0,1,0,1,0,False,False,False
TR060,False,0,0,0,0,0,False,False,False
TR061,False,0,0,0,0,0,False,False,False
TR062,False,0,1,0,1,0,False,False,False
TR063,False,0,0,0,0,0,False,False,False
TR064,False,0,1,1,1,1,False,True,False
TR072,False,0,0,0,1,0,False,False,False
TR080,False,0,1,0,1,0,False,False,False
TR081,False,0,0,0,0,0,False,False,False
TR084,False,0,0,0,1,0,False,False,False
TR085,False,0,1,0,0,0,False,False,False
TR086,False,0,1,0,0,0,False,False,False
TR087,False,0,1,0,0,0,False,False,False
TR089,False,0,1,0,0,0,False,False,False
TR090,False,0,1,0,1,0,False,False,False
TR091,False,0,0,0,1,0,False,False,False
TR093,False,0,1,0,0,0,False,False,False
TR095,False,0,1,0,1,0,False,False,False
TR097,False,0,0,0,1,0,False,False,False
TR911,False,0,1,0,0,0,False,False,False
TR913,False,0,1,0,0,0,False,False,False
DN100,False,0,1,0,1,0,False,False,False
DN120,False,0,0,0,1,0,False,False,False
DN130,False,0,0,0,0,0,False,False,False
DN150,False,0,1,0,0,0,False,False,False
DN200,False,0,0,0,1,0,False,False,False
DN201,False,0,0,0,1,0,False,False,False
DN230,False,0,0,0,1,0,False,False,False
DN240,False,0,1,0,1,1,False,False,False
DN250,False,0,0,0,0,0,False,False,False
DN261,False,0,1,0,1,0,False,False,False
DN262,False,0,1,0,1,0,False,False,False
DN300,False,0,1,0,1,0,False,False,False
DN301,False,1,1,1,1,1,False,False,False
DN310,False,0,0,0,0,0,False,False,False
DN400,False,0,1,0,0,0,False,False,False
DN401,False,0,1,1,1,0,False,False,False
DN410,False,0,0,0,0,0,False,False,False
DN411,False,1,1,1,1,1,False,False,False
DN420,False,0,0,0,0,0,False,False,False
DN425,False,0,0,0,0,0,False,False,False
DN430,False,0,0,0,0,0,False,False,False
DN440,False,0,0,0,0,0,False,False,False
DN450,False,0,1,0,0,0,False,False,False
DN451,False,0,1,0,0,0,False,False,False
DN452,False,0,0,0,0,0,False,False,False
DN453,False,0,1,0,0,0,False,False,False
DN520,False,0,0,0,1,0,False,False,False
DN530,False,0,0,0,0,0,False,False,False
DN541,False,0,1,0,1,0,False,False,False
DN600,False,0,0,0,0,0,False,False,False
DN610,False,0,0,0,1,0,False,False,False
DN650,False,0,1,0,0,0,False,False,False
DN660,False,0,0,0,0,0,False,False,False
DN670,False,0,0,0,1,0,False,False,False
DN700,False,0,0,0,0,0,False,False,False
DN710,False,0,0,0,0,0,False,False,False
DN720,False,0,0,0,0,0,False,False,False
DN750,False,0,1,0,1,0,False,False,False
DK810,False,0,0,0,0,0,False,False,False
DK816,False,0,0,0,0,0,False,False,False
DK820,False,0,0,0,0,0,False,False,False
DK821,False,0,0,0,0,0,False,False,False
DK822,False,0,0,0,1,1,False,False,False
DK830,False,0,1,0,1,0,False,False,False
DK831,False,0,0,0,1,0,False,False,False
DK832,False,0,0,0,1,0,False,False,False
DK843,False,0,0,0,0,0,False,False,False
DK844,False,0,0,0,0,1,False,False,False
DK845,False,0,0,0,0,1,False,False,False
DK846,False,0,0,0,0,1,False,False,False
DK850,False,0,0,0,0,1,False,False,False
DK861,False,0,0,0,0,0,False,False,False
DK862,False,0,0,0,1,0,False,False,False
DK863,False,0,0,0,0,0,False,False,False
DK864,False,0,1,0,0,0,False,False,False
DK865,False,0,1,0,1,0,False,False,False
DK870,False,0,0,0,0,0,False,False,False
DK872,False,0,0,0,1,0,False,False,False
DK874,False,0,1,0,1,0,False,False,False
DK876,False,0,1,0,1,0,False,False,False
DK877,False,0,0,0,1,0,False,False,False
DK880,False,0,1,0,1,0,False,False,False
DK882,False,0,1,0,1,0,False,False,False
DK883,False,0,0,0,0,0,False,False,False
DK884,False,0,1,1,1,1,False,False,False
DK885,False,1,1,1,1,1,False,False,False
DK886,False,0,1,0,1,1,False,False,False
DK887,False,0,1,0,1,1,False,False,False
GA181,False,0,1,0,1,0,False,False,False
GA182,False,0,1,0,1,0,False,False,False
GA183,False,0,1,0,1,0,False,False,False
GA184,False,0,1,0,1,0,False,False,False
GA185,False,0,1,0,1,0,False,False,False
GA186,False,0,1,0,1,0,False,False,False
GA187,False,0,1,0,1,0,False,False,False
GA281,False,0,0,0,1,0,False,False,False
GA282,False,0,1,0,1,0,False,False,False
GA283,False,0,1,0,1,0,False,False,False
GA284,False,0,1,0,1,0,False,False,False
GA285,False,0,1,1,1,1,False,False,False
GA380,False,0,1,0,1,0,False,False,False
GA381,False,0,1,0,1,0,False,False,False
GA382,False,0,1,0,1,0,False,False,False
GA384,False,0,1,0,1,0,False,False,False
GA480,False,0,1,0,1,0,False,False,False
GA482,False,0,1,0,1,0,False,False,False
GA483,False,0,0,0,1,0,False,False,False
GA484,False,0,1,0,1,0,False,False,False
GA580,False,0,1,0,1,0,False,False,False
GA680,False,0,1,0,1,0,False,False,False
GA681,False,0,1,0,1,0,False,False,False
GA682,False,0,1,0,1,0,False,False,False
GA683,False,0,1,0,1,0,False,False,False
GA684,False,0,1,0,1,0,False,False,False
GA685,False,0,1,0,1,1,False,False,False
GA780,False,0,1,0,1,0,False,False,False
GA781,False,0,1,0,1,0,False,False,False
GA782,False,0,1,0,1,0,False,False,False
GA783,False,0,1,0,1,0,False,False,False
GA784,False,0,1,0,1,0,False,False,False
GA785,False,0,0,0,1,0,False,False,False
GA786,False,0,1,0,1,0,False,False,False
GA787,False,0,1,0,1,0,False,False,False
GA788,False,0,1,0,1,0,False,False,False
GA789,False,0,1,0,1,0,False,False,False
GA790,False,0,0,0,1,0,False,False,False
GA791,False,0,1,0,1,0,False,False,False
GA880,False,0,1,0,0,0,False,False,False
GA882,False,0,1,0,1,0,False,False,False
GA885,False,0,1,0,1,0,False,False,False
GA887,False,0,1,0,1,0,False,False,False
GA889,False,0,1,0,1,0,False,False,False
GA890,False,0,0,0,1,0,False,False,False
GA891,False,0,1,0,1,1,False,False,False
GA892,False,1,1,1,1,1,False,True,False
GA980,False,0,1,0,1,0,False,False,False
GA981,False,0,1,1,1,0,False,True,False
GA982,False,0,1,1,1,0,False,True,False
GA983,False,1,1,1,1,1,False,True,False
GA984,False,0,0,0,1,1,False,False,False
GY101,False,0,0,0,1,0,False,False,False
GY104,False,0,0,0,0,0,False,False,False
GY105,False,0,1,0,1,0,False,False,False
GY109,False,0,1,0,1,0,False,False,False
GY110,False,0,1,0,1,0,False,False,False
GY111,False,0,0,0,1,0,False,False,False
GY113,False,0,1,0,1,0,False,False,False
GY115,False,0,1,0,1,0,False,False,False
GY118,False,0,0,0,1,0,False,False,False
GY119,False,0,0,0,1,0,False,False,False
GY122,False,0,1,0,1,0,False,False,False
GY123,False,0,1,0,1,0,False,False,False
GY125,False,0,1,0,1,0,False,False,False
GY127,False,0,0,0,1,0,False,False,False
GY128,False,0,1,0,1,0,False,False,False
GY129,False,0,1,0,1,0,False,False,False
GY130,False,0,1,0,1,0,False,False,False
GY132,False,0,0,0,1,0,False,False,False
GY133,False,0,1,0,1,0,False,False,False
GY134,False,0,1,0,1,1,False,False,False
GY135,False,0,1,1,1,1,False,True,False
